Store,Retailer,Location,Area,Date ,Year,Month,Day,Product,Skew Type,Description,Quantity ,Price,Total
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,09/16/2022,2022,9,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,30,$2.79,83.7
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,09/17/2022,2022,9,7,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,09/17/2022,2022,9,7,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,8,$4.89,39.12
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,09/17/2022,2022,9,7,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,09/17/2022,2022,9,7,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,18,$12.59,226.62
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,09/17/2022,2022,9,7,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,0,$2.79,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,10/06/2022,2022,10,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,10/06/2022,2022,10,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,3,$4.89,14.67
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,10/06/2022,2022,10,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,17,$8.39,142.63
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,10/06/2022,2022,10,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,10/06/2022,2022,10,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,45,$2.79,125.55
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,10/25/2022,2022,10,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,16,$3.49,55.84
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,10/25/2022,2022,10,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,10/25/2022,2022,10,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,18,$8.39,151.02
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,10/25/2022,2022,10,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,10/25/2022,2022,10,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,11/14/2022,2022,11,2,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,9,$3.49,31.41
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,11/14/2022,2022,11,2,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,7,$4.89,34.23
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,11/14/2022,2022,11,2,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,11/14/2022,2022,11,2,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,11/14/2022,2022,11,2,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,75,$2.79,209.25
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,11/28/2022,2022,11,2,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,16,$3.49,55.84
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,11/28/2022,2022,11,2,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,14,$4.89,68.46
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,11/28/2022,2022,11,2,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,7,$8.39,58.73
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,11/28/2022,2022,11,2,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,11/28/2022,2022,11,2,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,60,$2.79,167.4
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,12/10/2022,2022,12,7,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,18,$3.49,62.82
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,12/10/2022,2022,12,7,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,14,$4.89,68.46
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,12/10/2022,2022,12,7,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,18,$8.39,151.02
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,12/10/2022,2022,12,7,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,14,$12.59,176.26
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,12/10/2022,2022,12,7,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,40,$2.79,111.6
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,12/27/2022,2022,12,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,18,$3.49,62.82
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,12/27/2022,2022,12,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,12/27/2022,2022,12,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,18,$8.39,151.02
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,12/27/2022,2022,12,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,12,$12.59,151.08
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,12/27/2022,2022,12,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,30,$2.79,83.7
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,01/09/2023,2023,1,2,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,16,$3.49,55.84
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,01/09/2023,2023,1,2,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,14,$4.89,68.46
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,01/09/2023,2023,1,2,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,17,$8.39,142.63
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,01/09/2023,2023,1,2,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,10,$12.59,125.9
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,01/09/2023,2023,1,2,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,02/10/2023,2023,2,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,25,$3.49,87.25
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,02/10/2023,2023,2,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,15,$4.89,73.35
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,02/10/2023,2023,2,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,20,$8.39,167.8
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,02/10/2023,2023,2,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,6,$12.59,75.54
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,02/10/2023,2023,2,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,45,$2.79,125.55
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,03/04/2023,2023,3,7,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,03/04/2023,2023,3,7,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,15,$4.89,73.35
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,03/04/2023,2023,3,7,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,30,$8.39,251.7
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,03/04/2023,2023,3,7,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,20,$12.59,251.8
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,03/04/2023,2023,3,7,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,60,$2.79,167.4
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,03/21/2023,2023,3,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,16,$3.49,55.84
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,03/21/2023,2023,3,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,11,$4.89,53.79
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,03/21/2023,2023,3,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,11,$8.39,92.29
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,03/21/2023,2023,3,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,5,$12.59,62.95
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,03/21/2023,2023,3,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,04/11/2023,2023,4,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,20,$3.49,69.8
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,04/11/2023,2023,4,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,04/11/2023,2023,4,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,25,$8.39,209.75
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,04/11/2023,2023,4,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,04/11/2023,2023,4,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,60,$2.79,167.4
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,04/29/2023,2023,4,7,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,04/29/2023,2023,4,7,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,04/29/2023,2023,4,7,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,20,$8.39,167.8
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,04/29/2023,2023,4,7,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,10,$12.59,125.9
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,04/29/2023,2023,4,7,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,40,$2.79,111.6
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,05/09/2023,2023,5,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,05/09/2023,2023,5,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,05/09/2023,2023,5,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,05/09/2023,2023,5,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,05/09/2023,2023,5,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,60,$2.79,167.4
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,05/22/2023,2023,5,2,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,10,$3.49,34.9
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,05/22/2023,2023,5,2,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,15,$4.89,73.35
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,05/22/2023,2023,5,2,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,20,$8.39,167.8
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,05/22/2023,2023,5,2,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,10,$12.59,125.9
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,05/22/2023,2023,5,2,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,100,$2.79,279
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,06/07/2023,2023,6,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,06/07/2023,2023,6,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,06/07/2023,2023,6,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,06/07/2023,2023,6,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,06/07/2023,2023,6,4,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,75,$2.79,209.25
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,06/30/2023,2023,6,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,06/30/2023,2023,6,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,06/30/2023,2023,6,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,10,$8.39,83.9
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,06/30/2023,2023,6,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,10,$12.59,125.9
Mariano's Bucktown (516),Mariano's,Bucktown (516),2,06/30/2023,2023,6,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,11/19/2021,2021,11,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,18,$3.49,62.82
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,11/19/2021,2021,11,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,14,$4.89,68.46
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,11/19/2021,2021,11,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,18,$8.39,151.02
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,11/19/2021,2021,11,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,14,$12.59,176.26
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,11/19/2021,2021,11,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,12/09/2021,2021,12,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,23,$3.49,80.27
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,12/09/2021,2021,12,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,18,$4.89,88.02
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,12/09/2021,2021,12,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,23,$8.39,192.97
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,12/09/2021,2021,12,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,16,$12.59,201.44
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,12/09/2021,2021,12,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,68,$2.79,189.72
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,12/30/2021,2021,12,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,8,$3.49,27.92
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,12/30/2021,2021,12,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,7,$4.89,34.23
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,12/30/2021,2021,12,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,3,$8.39,25.17
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,12/30/2021,2021,12,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,1,$12.59,12.59
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,12/30/2021,2021,12,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,41,$2.79,114.39
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,01/10/2022,2022,1,2,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,01/10/2022,2022,1,2,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,5,$4.89,24.45
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,01/10/2022,2022,1,2,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,3,$8.39,25.17
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,01/10/2022,2022,1,2,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,3,$12.59,37.77
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,01/10/2022,2022,1,2,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,32,$2.79,89.28
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,01/25/2022,2022,1,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,6,$3.49,20.94
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,01/25/2022,2022,1,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,7,$4.89,34.23
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,01/25/2022,2022,1,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,01/25/2022,2022,1,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,6,$12.59,75.54
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,01/25/2022,2022,1,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,65,$2.79,181.35
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,02/11/2022,2022,2,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,5,$3.49,17.45
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,02/11/2022,2022,2,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,14,$4.89,68.46
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,02/11/2022,2022,2,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,2,$8.39,16.78
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,02/11/2022,2022,2,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,13,$12.59,163.67
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,02/11/2022,2022,2,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,30,$2.79,83.7
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,02/25/2022,2022,2,6,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,4,$3.49,13.96
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,02/25/2022,2022,2,6,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,1,$4.89,4.89
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,02/25/2022,2022,2,6,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,6,$8.39,50.34
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,02/25/2022,2022,2,6,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,02/25/2022,2022,2,6,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,35,$2.79,97.65
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,03/10/2022,2022,3,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,8,$3.49,27.92
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,03/10/2022,2022,3,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,03/10/2022,2022,3,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,4,$8.39,33.56
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,03/10/2022,2022,3,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,3,$12.59,37.77
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,03/10/2022,2022,3,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,50,$2.79,139.5
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,03/22/2022,2022,3,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,5,$3.49,17.45
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,03/22/2022,2022,3,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,11,$4.89,53.79
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,03/22/2022,2022,3,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,3,$8.39,25.17
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,03/22/2022,2022,3,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,1,$12.59,12.59
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,03/22/2022,2022,3,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,25,$2.79,69.75
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,04/05/2022,2022,4,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,04/05/2022,2022,4,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,5,$4.89,24.45
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,04/05/2022,2022,4,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,2,$8.39,16.78
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,04/05/2022,2022,4,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,6,$12.59,75.54
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,04/05/2022,2022,4,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,38,$2.79,106.02
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,04/12/2022,2022,4,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,04/12/2022,2022,4,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,04/12/2022,2022,4,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Mariano's Bronzeville (539),Mariano's,Bronzeville (539),2,04/12/2022,2022,4,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,12,$12.59,151.08
